text,label
Cyrus claimed that placentomes could be observed using a transabdominal probe to scan both pregnant sow and doe on day-20 of gestation. Justify whether his claim is true or false. ,Evaluate
A solid circular shaft transmits 220 kW at 160 rpm. The maximum allowable shear stress is 60 MPa and angle of twist permitted is 2Âº in 3mlength. Design suitable shaft. Take G = 78 GPa.,Apply
Paraphrase the famous novel's opening line.,Understand
Predict the consequences of a cashless society on small businesses.,Understand
Justify and nominate ways to prevent animal extinction.,Evaluate
Discuss the extent to which Value Chain Analysis can be applied in the logistics sector.,Apply
Suppose you are optimizing the aerodynamic performance of a commercial aircraft wing design. Explain how you would apply computational fluid dynamics (CFD) simulations and wind tunnel testing to analyze airflow patterns and reduce drag for fuel efficiency.,Apply
Discuss TWO (2) web application frameworks that are suitable to be used in the proposed application.,Create
What is page replacement in operating systems?,Remember
"Suggest your recommendation on the investment of KMK Corporation's common stock, if the stock price is traded at $25 currently. ",Create
Construct an AVL Tree by inserting numbers from 1 to 8.,Apply
Demonstrate the correct usage of the Pythagorean theorem to find a missing side of a triangle.,Apply
Evaluate the long-term effects of a new policy.,Evaluate
Compare this book to the last book you read.,Analyze
RCC frame structure.,Remember
Identify the characteristics of a pneumatic actuator in automation systems?,Remember
Can you group by characteristics such as . . .?,Apply
Decide on the best advertising campaign for a product.,Evaluate
List down the types of mesh used in screen printing process and explain in brief their advantages and disadvantages.,Remember
What is fold?,Remember
Suppose you are designing a satellite-based internet service for rural communities. Discuss how you would apply beamforming technology and satellite constellation planning to provide high-speed internet access with wide coverage.,Apply
Assess the fairness of facial recognition systems across different demographic groups and skin tones.,Evaluate
Define the Demographic characteristics.,Remember
"Compare the environmental impact of different construction techniques (e.g., conventional construction, prefabrication, modular construction) in terms of waste generation and resource utilization.",Analyze
A cantilever of length 2.,Apply
Explain the disaggregation of tissue with trypsinization and its significance.,Analyze
Argue for the advantages of renewable energy sources.,Evaluate
"Compare the features and scalability of different network attached storage (NAS) solutions (e.g., NFS, CIFS, iSCSI) for centralized data storage and file sharing.",Analyze
Illustrate the concept of evolution through a timeline of species.,Apply
Classify insulating materials and hence write properties and application of any two materials from Class F type.,Remember
What elements would you modify in a website to enhance user experience?,Create
Discriminate the pros and cons of ____.,Analyze
Write a LISP program to find the factorial of n numbers using recursion concept.,Remember
Judge the effectiveness of interference mitigation techniques in improving the quality of service (QoS) in wireless communication networks.,Evaluate
"Discuss critically, by using your understanding of nature and nurture.",Evaluate
What are the methods used to handle Deadlocks.,Remember
