text,label
"Briefly explain the income-consumption curve. With the aid of diagrams, derive income-consumption curve and Engel curve if there is an increase in income given that the good is an inferior good. Explain your answer by showing at least two bundles of goods in the diagrams.",Comprehension
Discuss FOUR (4) tactics that can be used by a spokesperson to handle different types of questions from the media. Provide your discussions with an appropriate example for each tactic. ,Comprehension
"Popular search engines such as Google, Yahoo and others are used to search information on the web based on user defined keywords. Determine and justify the appropriate HTTP method that should be deployed by those search engines.",Evaluation
Discuss TWO (2) disadvantages of tokenism that is usually used to create a positive image of the system that the system is fair and without discrimination. ,Comprehension
"The Malaysian economy is currently operating at the natural level of output. In order to be a high-income country in 2020, government of Malaysia decides to increase the government spending. Discuss the effects of the event on the price level, unemployment and output in the long run and short run in Malaysia with appropriate diagrams.",Comprehension
Revise how to complete a complex task in order to improve the outcome.,Synthesis
Define federal fund market. Explain in detail its importance to a bank. ,Comprehension
Explain k-means and k-medoids methods in the respect of robustness in the context of clustering analysis.,Comprehension
Briefly explain what a Repo is. ,Comprehension
Please label the diagram below:,Knowledge
Discuss the advantages and disadvantages of using laccase-based de colorization treatment.,Comprehension
Compare the place where the story happened with where you live.,Analysis
"Write a C program that accepts integer inputs from the screen, computes the total and average values; and displays the values on the screen.",Synthesis
Write a Java loop that will display the phrase one  more time four times. Include any declarations or initializing statements that are needed.,Comprehension
"SUBWAY brand is the world's largest submarine sandwich chain with more than 44,000 locations around the world. This November, Subway is introducing two new combos as in the image provided below. Propose a rough layout of a poster to promote these new combos. ",Synthesis
Describe how the increase of soil organic matter level may immobilize some nutrients in soil. ,Comprehension
Apply the zero length suppression on the token stream.,Application
"Local oxidation of silicon or LOCOS is a type of application which involves wet oxidation. With the aid of diagrams, briefly illustrate this process. ",Comprehension
Discuss FIVE (5) types of “Non Destructive Test equipment and how they can be used to aid the sensory indicators of building defects.,Comprehension
Develop a hypothesis.,Synthesis
Compare and contrast the waterfall model with the prototyping model.,Analysis
Draw a diagram to illustrate the Edman degradation reaction in protein sequencing. Describe some potential complications during Edman degradation protein sequencing. ,Comprehension
Outline TWO (2) main causes of inflation. ,Comprehension
Discuss the factors that you think may have affected the quality of newspapers in Malaysia and identify the key elements for a successful newspaper .,Analysis
Recommend TWO (2) suitable types of glasses which have good insulation properties for green building construction. ,Evaluation
Write a logically organized argument in favor of a given position.,Synthesis
Explain the idea of MIDI file format in storing and playback of audio data.,Comprehension
Rewriting and restructuring are the methods to modify instructional material when it is adapted. Illustrate both methods by adapting a short story to teach speaking to intermediate proficiency students. ,Comprehension
Fertilizer that is extremely high in phosphorus content is essential for flowering. Justify. ,Evaluation
Explain THREE (3) reasons why AD curve is downward sloping.,Comprehension
Differentiate between contact and systemic herbicides. ,Analysis
Define soil bioremediation. ,Knowledge
Examine traditional warehouse layout and cross-docking layout. ,Analysis
Explain Greimas square tool and discuss how it can be applied the aviation industry.,Application
Define brand audit.,Knowledge
